total_timesteps,approxkl,ep_len_mean,clipfrac,ep_reward_mean,time_elapsed,policy_entropy,value_loss,serial_timesteps,true_reward,n_updates,fps,explained_variance,policy_loss,fps1
4830000,0.0007663012,264.88,0.00092333334,-35.72070949424058,673.4862718582153,3.8299747,12.585167,48300,-0.18244542,161,7264,-0.0002181529998779297,-0.0005108951,44752
4860000,0.0009848515,279.09,0.0009466667,-36.993556944429876,677.6250777244568,3.8288078,10.108145,48600,-0.16732635,162,7035,-0.0002067089080810547,-2.3316388e-05,36280
4890000,0.00068043545,233.47,0.00031333332,-28.81824962630868,681.8958442211151,3.8284652,33.77716,48900,-0.23598431,163,7363,-7.641315460205078e-05,-0.00025052778,45507
4920000,0.0011710232,235.71,0.0057566664,-27.28201771184802,685.9768509864807,3.8272197,22.033882,49200,-0.20696045,164,7154,-0.00021076202392578125,-0.00031794613,44331
4950000,0.0007141497,246.0,0.0014633334,-31.885677503198384,690.1773381233215,3.8226466,33.74808,49500,-0.23380809,165,7452,-0.00011467933654785156,-0.00020873891,44296
4980000,0.007366065,265.93,0.10722999,-31.92836507663131,694.2098801136017,3.819189,20.515905,49800,-0.18697715,166,7314,-0.00035309791564941406,-0.00032789883,44370
5010000,0.0015904292,214.84,0.009396667,-27.6867903573066,698.3179790973663,3.8180504,31.351984,50100,-0.2522192,167,7406,3.314018249511719e-05,-0.00075262436,44058
5040000,0.0027069515,275.98,0.026713332,-39.95719702288508,702.3756217956543,3.8170247,19.675543,50400,-0.19069108,168,7240,-7.927417755126953e-05,-0.00064683065,41789
5070000,0.0008400117,245.66,0.0008833334,-29.03057362116873,706.525377035141,3.812035,37.460106,50700,-0.227663,169,6847,-5.543231964111328e-05,-0.00031848875,35558
5100000,0.0029304828,241.39,0.03312,-28.34894542455673,710.913537979126,3.8049378,34.429726,51000,-0.22735153,170,7361,-5.125999450683594e-05,-0.00044485315,44053
5130000,0.007336768,264.35,0.106060006,-33.54834187276661,714.9955987930298,3.7991042,18.94556,51300,-0.18564324,171,7291,0.00021946430206298828,0.00031155354,44673
5160000,0.0014772201,279.47,0.0044133337,-34.25099434487522,719.1168913841248,3.7963874,10.282028,51600,-0.15717494,172,7218,-9.822845458984375e-05,-0.0002673231,44893
5190000,0.00024877605,239.48,0.0,-27.45971545957029,723.2789103984833,3.795444,42.90862,51900,-0.23793307,173,7310,8.887052536010742e-05,-3.705195e-05,44910
5220000,0.0027463795,221.99,0.025096666,-26.566085311174394,727.3898293972015,3.7949085,45.36571,52200,-0.2560825,174,7249,0.00034564733505249023,-0.0007746241,42048
5250000,0.0013828386,268.7,0.0063166665,-36.6403303258121,731.5356078147888,3.7944922,23.453081,52500,-0.19541255,175,7269,6.347894668579102e-05,-0.00020974991,43516
5280000,0.0020429748,265.88,0.01804,-35.385600565969945,735.6700084209442,3.7961383,19.281986,52800,-0.193532,176,7288,2.9206275939941406e-05,-0.000716055,43668
5310000,0.003823467,232.13,0.04417,-28.25452244527638,739.7923927307129,3.7976124,24.443775,53100,-0.22450957,177,7154,0.00014853477478027344,-0.00036469862,43729
5340000,0.006560293,238.0,0.08953,-28.71878030449152,743.9925403594971,3.7944093,31.546635,53400,-0.22278273,178,7129,0.0006290674209594727,-0.00082537235,43681
5370000,0.0015886046,277.05,0.005533333,-33.86469750419259,748.2069127559662,3.7874026,14.581166,53700,-0.16536932,179,7153,0.002230703830718994,-0.00025215265,44228
5400000,0.0018869592,219.65,0.014649999,-25.69971041455865,752.4072506427765,3.784221,32.65595,54000,-0.24032556,180,7334,0.0006885528564453125,-0.00078934553,44065
5430000,0.0073489794,201.87,0.104033336,-22.274826776012777,756.5044231414795,3.7836986,35.187263,54300,-0.2572862,181,7125,0.002554774284362793,0.0019060755,43699
5460000,0.005144457,249.06,0.059239995,-30.51499775864184,760.7217810153961,3.7815673,28.098423,54600,-0.21476263,182,7213,0.0032802224159240723,-0.00026652584,44238
5490000,0.0014003403,261.57,0.0046566664,-33.37783322464675,764.8874533176422,3.7764459,19.795282,54900,-0.19063167,183,7232,0.004893362522125244,-0.00030144173,43563
5520000,0.0015008969,238.52,0.00997,-26.40142828308046,769.0420882701874,3.7738998,24.662647,55200,-0.20737728,184,7287,0.003925800323486328,-0.0003488444,45585
5550000,0.0029550109,215.5,0.029123332,-25.141285027563573,773.1662209033966,3.7701614,35.91781,55500,-0.25132337,185,7262,0.005157351493835449,-0.00046517368,43078
5580000,0.0053788023,251.09,0.06017667,-31.944706572294237,777.3038184642792,3.7685266,32.44039,55800,-0.22634839,186,7365,0.006631195545196533,-0.0001593228,44630
5610000,0.0018658547,261.69,0.008423333,-32.11174344547093,781.3838701248169,3.7671254,17.939228,56100,-0.18398158,187,7274,0.00939953327178955,-0.00016396683,43387
5640000,0.0018911235,212.58,0.014903334,-27.321445471271872,785.5141477584839,3.7674859,26.157154,56400,-0.24277936,188,7078,0.004981815814971924,-0.001206123,43213
5670000,0.0029042964,277.52,0.025173333,-39.02909928061068,789.7595980167389,3.767137,12.390786,56700,-0.17998499,189,7234,0.00821828842163086,-0.00067571586,43497
5700000,0.005256981,259.81,0.072399996,-36.2909507650882,793.9131739139557,3.764546,16.042131,57000,-0.19878209,190,7368,0.008481919765472412,-0.0010110907,42876
5730000,0.00621389,244.96,0.072340004,-29.97662207826972,797.9910204410553,3.7573338,20.223856,57300,-0.20419896,191,7246,0.007777154445648193,-0.0012770614,44154
5760000,0.0058841766,265.33,0.07649,-34.70225261770189,802.1377396583557,3.7546546,12.724374,57600,-0.18043181,192,7184,0.007048368453979492,-0.0010484656,42317
5790000,0.002526717,244.19,0.015176666,-29.41273154310882,806.3203103542328,3.7488492,21.049536,57900,-0.20399337,193,7379,0.005483090877532959,2.4048679e-05,44942
5820000,0.010749945,259.72,0.14544,-32.61209902368486,810.3928565979004,3.7410235,23.186066,58200,-0.19735587,194,7278,0.011414885520935059,-0.00015692777,44647
5850000,0.00064985047,151.41,0.00029000003,-17.83478525482118,814.5218577384949,3.7362568,50.84503,58500,-0.34845865,195,7323,0.0033870935440063477,-0.0007489611,44380
5880000,0.0020380584,194.25,0.014423333,-23.61422226689756,818.6393737792969,3.7344232,35.027992,58800,-0.27795246,196,7208,0.004782915115356445,-0.0013797963,44785
5910000,0.002115115,271.75,0.014136666,-34.341005841046574,822.8086256980896,3.732566,14.197311,59100,-0.17462164,197,7268,0.013610005378723145,-0.0007669325,38446
5940000,0.0031582448,243.37,0.037383333,-29.673451174497604,826.9434430599213,3.7299626,22.934845,59400,-0.20894773,198,7057,0.008966624736785889,-0.00073156285,39031
5970000,0.00459333,237.18,0.056190003,-28.075087129324675,831.2022383213043,3.7278075,18.510656,59700,-0.21081361,199,7339,-0.0002760887145996094,-0.00021021064,42743
6000000,0.0030661118,226.76,0.02879,-28.629625892601908,835.2975101470947,3.7274792,22.229486,60000,-0.23283798,200,7350,0.0077931880950927734,0.0010588617,44816
6030000,0.006248309,243.31,0.08335666,-30.94520202241838,839.3990166187286,3.728105,22.67413,60300,-0.21329229,201,6969,0.01451420783996582,-0.0014431548,36553
6060000,0.006746552,229.54,0.09069667,-28.65099876023829,843.7109606266022,3.729856,26.075388,60600,-0.22768375,202,7339,0.0057776570320129395,-0.00038680766,43284
6090000,0.0044768266,214.04,0.05240667,-23.928736572563647,847.8059992790222,3.7285972,34.156063,60900,-0.2496419,203,7255,0.010765492916107178,-0.00089183665,43875
6120000,0.0005357232,283.68,0.00395,-35.16957893788815,851.9480063915253,3.7257226,6.46733,61200,-0.15401404,204,7290,0.015284836292266846,-0.0004499605,44112
6150000,0.00054676953,255.2,0.0036233333,-31.397056726813318,856.0695853233337,3.7236695,31.600016,61500,-0.21683899,205,6999,0.017966508865356445,3.32601e-05,30504
6180000,0.0036954365,249.51,0.042146664,-29.260927365198732,860.3628189563751,3.7207007,18.323717,61800,-0.20199175,206,7286,0.0033347010612487793,-0.00074167276,42708
6210000,0.007070674,238.66,0.073306665,-26.604887048602105,864.4868853092194,3.7148852,21.397114,62100,-0.20551889,207,7307,0.007713794708251953,0.0007096493,44361
6240000,0.008642753,74.57,0.11298666,-9.820071370005607,868.5996334552765,3.7090092,106.54238,62400,-0.61278903,208,7309,0.006298243999481201,0.0015386492,43639
6270000,0.011582464,73.87,0.15039667,-10.750101513192057,872.7258439064026,3.7068374,123.7982,62700,-0.66555214,209,7269,0.008400261402130127,0.0025432662,43326
6300000,0.004509253,68.94,0.061919995,-9.402970073744655,876.8633377552032,3.7061296,131.0179,63000,-0.714101,210,7101,0.006242930889129639,-0.0013435532,42665
6330000,0.0047218786,77.14,0.05806666,-10.317627678588032,881.1125378608704,3.7057042,130.33235,63300,-0.7141111,211,7302,0.007717132568359375,-0.0016402288,43701
6360000,0.0021549654,67.88,0.013490001,-9.118859867677093,885.2320108413696,3.7050343,124.34702,63600,-0.70136184,212,7138,0.007414042949676514,-0.0020324017,41099
6390000,0.0008911812,89.84,0.00021333333,-10.912869205921888,889.4590237140656,3.7040145,120.863754,63900,-0.6137237,213,7274,0.013672590255737305,-0.0008576486,43425
6420000,0.0045843488,93.27,0.05115,-11.496371612101793,893.5932474136353,3.7033458,96.93065,64200,-0.5458004,214,7172,0.010646045207977295,-0.001824674,42122
6450000,0.000855293,124.96,0.004276667,-16.28226602181792,897.7857401371002,3.7028499,82.050934,64500,-0.46681446,215,7252,0.009358704090118408,-0.0011377397,44549
6480000,0.001723369,179.28,0.008993333,-23.654703553318978,901.9304628372192,3.7025344,64.88989,64800,-0.3605982,216,7072,0.01193302869796753,-0.0011683708,44090
6510000,0.0014164876,190.75,0.00505,-24.27235971800983,906.1812055110931,3.7022538,53.018646,65100,-0.31689286,217,7253,0.011651098728179932,-0.001481058,43246
6540000,0.003348694,208.24,0.036253333,-23.34842103354633,910.3248682022095,3.7017856,39.120384,65400,-0.25830153,218,7256,0.018019795417785645,-0.0016148591,44535
6570000,0.0010002672,239.99,0.0025633334,-27.893164455667137,914.4662969112396,3.7000718,23.354128,65700,-0.20908631,219,7434,0.0233309268951416,-3.662082e-05,44025
6600000,0.0018801291,273.32,0.01495,-33.76231040433049,918.5089955329895,3.6975086,10.578667,66000,-0.1626502,220,7218,0.03639417886734009,-6.5490065e-05,45524
6630000,0.0019601756,264.23,0.015466666,-31.807128150984646,922.6715049743652,3.696958,17.8825,66300,-0.18247958,221,7229,0.02772235870361328,3.3754295e-05,43476
6660000,0.0015958898,233.66,0.0155,-26.291427610367535,926.8280596733093,3.6961315,25.518429,66600,-0.21670508,222,7151,0.026701748371124268,-0.00019964235,44043
6690000,0.015450758,239.83,0.21453333,-28.581652649119498,931.0302858352661,3.6955826,23.929966,66900,-0.21367268,223,7362,0.022573411464691162,0.0042755366,44285
6720000,0.0066317553,128.36,0.09459667,-17.69155514921993,935.1119675636292,3.6958199,74.25438,67200,-0.45709434,224,7280,0.009947717189788818,-0.001322888,42728
6750000,0.006117943,140.2,0.08393,-19.647523543685676,939.241265296936,3.6958194,62.548256,67500,-0.40274775,225,7056,0.013604700565338135,-0.0012507815,43170
6780000,0.003185562,238.92,0.032643337,-32.42917340457439,943.5012631416321,3.6953537,21.931068,67800,-0.22860159,226,7236,0.0179593563079834,-0.0013112172,43393
6810000,0.006540656,257.55,0.07816666,-30.799206465035677,947.6546189785004,3.694643,10.256094,68100,-0.17209102,227,7236,0.04896342754364014,0.0006270445,42406
6840000,0.014499064,227.33,0.17619,-23.930999120175837,951.8067791461945,3.6940923,28.96613,68400,-0.23688729,228,7048,0.05008578300476074,0.004472169,43228
6870000,0.006639921,176.05,0.07225333,-18.203560108616948,956.0702655315399,3.6938758,39.701794,68700,-0.28992012,229,7175,0.06175130605697632,0.0032117143,44308
6900000,0.004468779,166.58,0.047963336,-18.07864631153643,960.2590434551239,3.6938233,38.97052,69000,-0.3107474,230,7241,0.045678794384002686,-0.0012546994,42872
6930000,0.003998476,181.56,0.039633337,-19.420783418416978,964.4103169441223,3.6938553,41.022106,69300,-0.30636168,231,7186,0.04836225509643555,0.00080138724,43896
6960000,0.0057021677,209.28,0.061866663,-23.20634533047676,968.5928022861481,3.693425,24.152918,69600,-0.24048829,232,7286,0.04850292205810547,4.4772063e-05,44600
6990000,0.014768007,231.48,0.16413334,-26.856145601943137,972.7181255817413,3.6928363,17.825367,69900,-0.20825067,233,7108,0.04590249061584473,0.0019559972,39240
7020000,0.014030847,227.27,0.15920332,-24.420878918170928,976.9480178356171,3.6929214,30.917923,70200,-0.23328617,234,6747,0.06857645511627197,0.005347444,29388
7050000,0.008237852,215.26,0.09037666,-26.73323283225298,981.4018704891205,3.6928992,38.289814,70500,-0.28198287,235,7145,0.07045632600784302,0.0033236418,43530
7080000,0.015715715,229.67,0.14293666,-31.176386446729303,985.6079087257385,3.6926854,43.458363,70800,-0.2854958,236,7209,0.08521062135696411,0.0058757924,43289
7110000,0.0066427467,259.98,0.073446676,-36.198862523809076,989.7762825489044,3.6926198,29.707235,71100,-0.23977025,237,7219,0.11235570907592773,0.0019364099,44014
7140000,0.026306247,237.7,0.23088999,-33.78311464414001,993.9390804767609,3.6926105,26.00978,71400,-0.2519837,238,6992,0.1197967529296875,0.008212927,43441
7170000,0.017525444,109.47,0.21688998,-17.753132454156876,998.2367084026337,3.6924584,80.70903,71700,-0.53392327,239,7335,0.07941067218780518,0.005806539,43004
7200000,0.0086641675,177.09,0.07302667,-27.824042408168317,1002.3358545303345,3.6924405,50.026745,72000,-0.37968653,240,7142,0.10814809799194336,0.0023014029,42412
7230000,0.0034213793,177.46,0.03455333,-29.119720663428307,1006.5447790622711,3.6924453,56.47943,72300,-0.38963762,241,6805,0.10030770301818848,0.0010115221,28262
7260000,0.0037348655,214.52,0.034873337,-35.706608080789444,1010.9614956378937,3.6925645,43.648514,72600,-0.32259828,242,7224,0.10298395156860352,0.00047004246,42600
7290000,0.005232045,203.36,0.049763333,-32.41532053358853,1015.1227674484253,3.6925626,56.957794,72900,-0.35436696,243,7127,0.11184835433959961,0.0008929128,41553
7320000,0.008252778,182.58,0.07199,-30.802190047428013,1019.3396151065826,3.692583,68.63945,73200,-0.40087748,244,7259,0.09741342067718506,0.002305305,43377
7350000,0.0060715033,204.93,0.058823336,-34.92785904712975,1023.4800803661346,3.6924262,48.77317,73500,-0.3399855,245,7243,0.09380722045898438,0.0014650912,44008
7380000,0.014184246,174.75,0.13312666,-30.101094206422566,1027.6290531158447,3.6924348,60.12259,73800,-0.39709568,246,7046,0.09119230508804321,0.004008942,44550
7410000,0.0064022704,137.75,0.07666667,-24.113363409265876,1031.8946375846863,3.6924481,68.42218,74100,-0.45989934,247,7535,0.0642317533493042,0.0008682952,44624
7440000,0.008568745,148.38,0.10378666,-25.519520571753382,1035.8845796585083,3.6924038,51.814964,74400,-0.40760964,248,7499,0.05786103010177612,0.0009516195,43539
7470000,0.0064236457,156.75,0.08027333,-27.791302406042814,1039.8948957920074,3.6922996,59.66703,74700,-0.41307533,249,7080,0.040917038917541504,0.00044348728,42995
7500000,0.008283769,205.01,0.093893334,-35.69684292137623,1044.1405646800995,3.6920338,50.79478,75000,-0.34040552,250,7284,0.061753928661346436,0.0010525679,43126
7530000,0.0072722384,211.54,0.08856334,-36.89894954681397,1048.267002105713,3.6915486,43.090603,75300,-0.32034317,251,7224,0.04621070623397827,0.000485679,42617
7560000,0.005646795,201.49,0.067563325,-35.508709217086434,1052.4269804954529,3.6910546,43.41808,75600,-0.33201465,252,7232,0.027182042598724365,8.874393e-05,43800
7590000,0.01042352,216.69,0.10063,-39.02852935642004,1056.5820004940033,3.6908913,49.911007,75900,-0.32446182,253,7318,0.02228313684463501,0.0011720527,45371
7620000,0.0047952263,237.14,0.057403333,-42.05027365654707,1060.6895394325256,3.6911304,40.327522,76200,-0.2906333,254,7258,0.024905025959014893,-0.00010113731,45015
7650000,0.009283079,285.1,0.11726332,-49.41881042785943,1064.8293895721436,3.6911209,8.734905,76500,-0.19672155,255,7258,0.018025636672973633,0.00073905673,43967
7680000,0.03181877,280.16,0.30698004,-42.29413338199258,1068.9686615467072,3.6907258,10.408541,76800,-0.18117757,256,7372,0.036110639572143555,0.0042271717,43850
7710000,0.018670056,217.7,0.17385668,-27.892968826666475,1073.0437228679657,3.6902828,32.592648,77100,-0.26080978,257,7302,-0.018673062324523926,0.004394669,43824
7740000,0.0038112379,181.79,0.044103332,-22.943920849636196,1077.1590738296509,3.6896534,44.08086,77400,-0.32890397,258,7359,0.003500998020172119,-0.0018569177,43787
7770000,0.0056299986,220.09,0.073533334,-25.662410674467683,1081.2440752983093,3.6893287,27.731995,77700,-0.23623838,259,7212,0.04516369104385376,0.0001857902,44373
7800000,0.007494063,210.99,0.10675,-24.042989168018103,1085.4104528427124,3.6891403,29.638988,78000,-0.24871364,260,7222,0.024893641471862793,-0.0007644948,44241
7830000,0.0069568604,219.47,0.08665667,-22.70024277627468,1089.5713968276978,3.688972,38.381443,78300,-0.2404848,261,7138,0.07992440462112427,0.0004772427,41912
7860000,0.0024172708,185.22,0.026569998,-20.009196438863874,1093.7810518741608,3.6886737,53.3267,78600,-0.30962062,262,7368,0.06389594078063965,-0.00085464644,43455
7890000,0.00391788,213.32,0.045823332,-21.159713132157922,1097.8606402873993,3.6885598,43.489925,78900,-0.265544,263,7067,0.08913254737854004,0.00035641,40466
7920000,0.0044471407,216.17,0.046719998,-21.996030720099807,1102.1131808757782,3.688233,30.76009,79200,-0.24483487,264,7200,0.11506444215774536,0.0005412515,44639
7950000,0.0035422514,246.62,0.037183333,-27.76997018713504,1106.2873494625092,3.6880925,30.646189,79500,-0.21302436,265,7376,0.11636960506439209,-0.00025507642,43708
7980000,0.008315708,280.96,0.10089667,-34.58436601340771,1110.3612105846405,3.6876857,10.737627,79800,-0.15733294,266,7370,0.15081393718719482,0.0033992785,42106
8010000,0.0055345884,243.06,0.058,-32.3360967990011,1114.438163280487,3.68683,16.594343,80100,-0.21438101,267,7390,0.11438804864883423,0.0005828353,42103
8040000,0.005392903,270.36,0.06052667,-34.52772979490459,1118.5044927597046,3.6860054,11.9275,80400,-0.17515248,268,7322,0.14165377616882324,8.561534e-05,43892
8070000,0.0028004213,284.72,0.030323332,-38.526915903911,1122.6094844341278,3.685184,5.8119025,80700,-0.15702067,269,7112,0.17675340175628662,0.0007564288,39230
8100000,0.0064762034,291.05,0.06523667,-39.56413526110351,1126.833778142929,3.6848106,6.6049757,81000,-0.15434346,270,6748,0.1444641351699829,5.680367e-05,29308
8130000,0.00880425,280.9,0.08518,-33.252945225313304,1131.2852499485016,3.6847916,12.688215,81300,-0.15534683,271,7396,0.17850899696350098,0.0005190695,44704
8160000,0.020838277,250.15,0.14751002,-27.60319469191134,1135.3476910591125,3.6844506,18.50151,81600,-0.18966943,272,7284,0.19694209098815918,0.0030885346,44326
8190000,0.0028858888,240.54,0.030890003,-26.806599535793065,1139.4726021289825,3.6832728,21.63705,81900,-0.2007562,273,7054,0.19204479455947876,-0.00054985995,44802
8220000,0.00412275,245.08,0.04456667,-27.752161574587227,1143.7315802574158,3.6823723,14.637018,82200,-0.18739411,274,7442,0.25946658849716187,0.00033501763,43924
